doi,URL,delay-in-days
10.1016/j.cub.2010.07.028,http://www.elsevier.com/open-access/userlicense/1.0/,1117
10.1016/j.ijsolstr.2011.01.004,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ijsolstr.2011.01.004,http://www.elsevier.com/open-access/userlicense/1.0/,841
10.1016/j.jfa.2011.01.012,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jfa.2011.01.012,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.1016/j.physletb.2013.05.001,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.physletb.2013.05.001,http://creativecommons.org/licenses/by/4.0/,990
10.1111/1365-2745.12359,http://doi.wiley.com/10.1002/tdm_license_1.1,225
10.5713/ajas.2012.12240,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1016/j.vaccine.2009.04.064,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.vaccine.2009.04.064,http://creativecommons.org/licenses/by/3.0/,1617
10.1093/mp/ssr061,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1093/mp/ssr061,http://www.elsevier.com/open-access/userlicense/1.0/,1303
10.1016/j.cam.2010.03.029,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.cam.2010.03.029,http://www.elsevier.com/open-access/userlicense/1.0/,1475
10.1016/j.bandl.2013.05.019,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bandl.2013.05.019,http://creativecommons.org/licenses/by/3.0/,0
10.1016/j.kjms.2011.08.003,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.kjms.2011.08.003,http://www.elsevier.com/open-access/userlicense/1.0/,1456
10.1016/j.apgeog.2014.04.010,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.apgeog.2014.04.010,http://creativecommons.org/licenses/by-nc-nd/3.0/,0
10.1021/jm300534u,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,1317
10.1038/jid.2010.45,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1038/jid.2010.45,http://www.elsevier.com/open-access/userlicense/1.0/,1980
10.1016/j.bbamcr.2011.01.032,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bbamcr.2011.01.032,http://www.elsevier.com/open-access/userlicense/1.0/,783
10.1016/j.spa.2010.03.018,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.spa.2010.03.018,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.1016/j.jbi.2009.08.003,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jbi.2009.08.003,http://www.elsevier.com/open-access/userlicense/1.0/,1262
10.1016/j.jclepro.2013.07.057,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jclepro.2013.07.057,http://creativecommons.org/licenses/by/3.0/,0
10.1016/j.jcta.2008.08.005,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jcta.2008.08.005,http://www.elsevier.com/open-access/userlicense/1.0/,1568
10.1016/j.cub.2013.12.028,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.cub.2013.12.028,http://www.elsevier.com/open-access/userlicense/1.0/,384
10.1021/mp400501c,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,355
10.1016/j.camwa.2008.10.101,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.camwa.2008.10.101,http://www.elsevier.com/open-access/userlicense/1.0/,1493
10.1016/j.jmaa.2010.09.011,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jmaa.2010.09.011,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.1016/j.apm.2009.09.009,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.apm.2009.09.009,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.4142/jvs.2011.12.2.133,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1021/ci400737s,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,350
10.1016/j.concog.2009.07.004,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.concog.2009.07.004,http://creativecommons.org/licenses/by-nc-nd/3.0/,1323
10.1016/j.socscimed.2009.02.036,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.socscimed.2009.02.036,http://creativecommons.org/licenses/by/3.0/,1506
10.1016/j.mineng.2014.10.017,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.mineng.2014.10.017,http://creativecommons.org/licenses/by-nc-nd/3.0/,0
10.1016/j.immuni.2009.03.017,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.immuni.2009.03.017,http://www.elsevier.com/open-access/userlicense/1.0/,1574
10.1016/j.bpj.2012.11.3828,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bpj.2012.11.3828,http://www.elsevier.com/open-access/userlicense/1.0/,372
10.1021/jm401877m,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,352
10.1016/j.antiviral.2013.10.006,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.antiviral.2013.10.006,http://creativecommons.org/licenses/by-nc-nd/3.0/,0
10.1016/j.aim.2011.05.010,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.aim.2011.05.010,http://www.elsevier.com/open-access/userlicense/1.0/,1470
10.3346/jkms.2010.25.7.1090,http://creativecommons.org/licenses/by-nc/3.0,0
10.1021/am401348v,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,0
10.1016/j.vaccine.2013.05.063,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.vaccine.2013.05.063,http://creativecommons.org/licenses/by-nc-nd/3.0/,0
10.1631/jzus.a1500042,http://www.springer.com/tdm,0
10.4143/crt.2014.045,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1016/j.joca.2012.02.639,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.joca.2012.02.639,http://www.elsevier.com/open-access/userlicense/1.0/,626
10.5194/angeo-33-657-2015,http://creativecommons.org/licenses/by/3.0/,0
10.1016/j.visres.2012.09.008,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.visres.2012.09.008,http://www.elsevier.com/open-access/userlicense/1.0/,546
10.1016/j.dsi.2011.07.003,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.dsi.2011.07.003,http://www.elsevier.com/open-access/userlicense/1.0/,1609
10.1016/j.jbankfin.2015.08.007,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jbankfin.2015.08.007,http://creativecommons.org/licenses/by-nc-nd/4.0/,0
10.1021/ja512838z,http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html,100
10.1016/j.molbiopara.2009.09.006,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.molbiopara.2009.09.006,http://creativecommons.org/licenses/by/3.0/,1292
10.1016/j.matbio.2013.10.001,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.matbio.2013.10.001,http://creativecommons.org/licenses/by-nc-nd/3.0/,0
10.1016/j.drugalcdep.2013.03.009,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.drugalcdep.2013.03.009,http://creativecommons.org/licenses/by-nc-nd/3.0/,0
10.1093/mp/ssr079,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1093/mp/ssr079,http://creativecommons.org/licenses/by-nc-nd/4.0/,1094
10.1016/j.ram.2015.02.002,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ram.2015.02.002,http://creativecommons.org/licenses/by-nc-nd/4.0/,0
10.1021/acs.jpclett.5b00325,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,0
10.1016/j.compstruct.2014.07.005,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.compstruct.2014.07.005,http://creativecommons.org/licenses/by/3.0/,0
10.1038/jid.2008.406,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1038/jid.2008.406,http://www.elsevier.com/open-access/userlicense/1.0/,2375
10.1016/j.jcta.2010.02.003,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jcta.2010.02.003,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.1016/j.ydbio.2010.04.025,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ydbio.2010.04.025,http://www.elsevier.com/open-access/userlicense/1.0/,1117
10.1016/j.febslet.2014.02.020,http://doi.wiley.com/10.1002/tdm_license_1,558
10.1016/j.febslet.2014.02.020,http://doi.wiley.com/10.1002/tdm_license_1.1,558
10.1016/j.camwa.2009.03.090,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.camwa.2009.03.090,http://www.elsevier.com/open-access/userlicense/1.0/,1513
10.1103/physrevstab.12.102801,http://creativecommons.org/licenses/by/3.0/,0
10.1016/j.jjcc.2011.01.013,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jjcc.2011.01.013,http://www.elsevier.com/open-access/userlicense/1.0/,811
10.1021/jz5002902,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,365
10.1016/j.bbamem.2012.03.010,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bbamem.2012.03.010,http://www.elsevier.com/open-access/userlicense/1.0/,382
10.1016/j.virol.2010.05.037,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.virol.2010.05.037,http://www.elsevier.com/open-access/userlicense/1.0/,1050
10.1016/j.ejvs.2010.04.023,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ejvs.2010.04.023,http://www.elsevier.com/open-access/userlicense/1.0/,1282
10.1016/j.physletb.2012.10.024,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.physletb.2012.10.024,http://creativecommons.org/licenses/by/3.0/,426
10.1016/j.bbamcr.2013.03.023,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bbamcr.2013.03.023,http://www.elsevier.com/open-access/userlicense/1.0/,365
10.1016/j.jacc.2011.02.022,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jacc.2011.02.022,http://www.elsevier.com/open-access/userlicense/1.0/,776
10.1016/j.jalgebra.2011.02.005,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jalgebra.2011.02.005,http://www.elsevier.com/open-access/userlicense/1.0/,1475
10.1016/j.stem.2013.06.001,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.stem.2013.06.001,http://www.elsevier.com/open-access/userlicense/1.0/,365
10.3340/jkns.2010.47.2.155,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1016/j.jsc.2010.09.010,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jsc.2010.09.010,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.4174/jkss.2010.78.2.123,http://creativecommons.org/licenses/by-nc/3.0/,0
10.4143/crt.2013.45.3.178,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1016/j.immuni.2011.01.021,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.immuni.2011.01.021,http://www.elsevier.com/open-access/userlicense/1.0/,874
10.1016/j.jco.2011.01.008,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jco.2011.01.008,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.1002/eji.201444671,http://doi.wiley.com/10.1002/tdm_license_1.1,318
10.1016/j.ccr.2010.10.019,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ccr.2010.10.019,http://www.elsevier.com/open-access/userlicense/1.0/,989
10.4168/aair.2013.5.6.415,http://creativecommons.org/licenses/by-nc/3.0/,0
10.5094/apr.2015.037,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.5094/apr.2015.037,http://creativecommons.org/licenses/by-nc-nd/4.0/,313
10.1016/j.placenta.2012.05.008,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.placenta.2012.05.008,http://creativecommons.org/licenses/by-nc-nd/3.0/,319
10.1016/j.ygeno.2010.11.008,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ygeno.2010.11.008,http://www.elsevier.com/open-access/userlicense/1.0/,872
10.1111/j.1469-0691.2009.03042.x,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1111/j.1469-0691.2009.03042.x,http://www.elsevier.com/open-access/userlicense/1.0/,1606
10.1016/j.jmaa.2009.05.007,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jmaa.2009.05.007,http://www.elsevier.com/open-access/userlicense/1.0/,1475
10.1103/physrevd.91.025005,http://creativecommons.org/licenses/by/3.0/,0
10.4040/jkan.2012.42.7.917,http://creativecommons.org/licenses/by-nd/4.0/,0
10.1016/j.ajhg.2009.07.003,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ajhg.2009.07.003,http://www.elsevier.com/open-access/userlicense/1.0/,1482
10.1016/j.virol.2009.08.017,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.virol.2009.08.017,http://www.elsevier.com/open-access/userlicense/1.0/,1354
10.1016/j.physletb.2011.10.045,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.physletb.2011.10.045,http://creativecommons.org/licenses/by/3.0/,792
10.1016/j.jmaa.2010.01.020,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jmaa.2010.01.020,http://www.elsevier.com/open-access/userlicense/1.0/,1475
10.1016/j.ydbio.2011.09.022,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ydbio.2011.09.022,http://www.elsevier.com/open-access/userlicense/1.0/,594
10.1021/ma5006233,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,377
10.1016/j.jmaa.2009.01.053,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jmaa.2009.01.053,http://www.elsevier.com/open-access/userlicense/1.0/,1477
10.1016/j.otsr.2011.01.010,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.otsr.2011.01.010,http://www.elsevier.com/open-access/userlicense/1.0/,844
10.1016/j.bpj.2013.06.027,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bpj.2013.06.027,http://www.elsevier.com/open-access/userlicense/1.0/,370
10.5094/apr.2015.076,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.5094/apr.2015.076,http://creativecommons.org/licenses/by-nc-nd/4.0/,191
10.1016/j.virol.2009.01.043,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.virol.2009.01.043,http://www.elsevier.com/open-access/userlicense/1.0/,1568
10.1016/j.jep.2011.12.014,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jep.2011.12.014,http://www.elsevier.com/open-access/userlicense/1.0/,537
10.1021/nl5036463,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,85
10.1016/j.febslet.2013.04.013,http://doi.wiley.com/10.1002/tdm_license_1,864
10.1016/j.febslet.2013.04.013,http://doi.wiley.com/10.1002/tdm_license_1.1,864
10.1016/j.tjog.2011.01.041,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.tjog.2011.01.041,http://www.elsevier.com/open-access/userlicense/1.0/,1310
10.1016/j.ijantimicag.2013.07.006,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ijantimicag.2013.07.006,http://www.elsevier.com/open-access/userlicense/1.0/,362
10.1002/ieam.1451,http://doi.wiley.com/10.1002/tdm_license_1.1,720
10.1016/j.jviromet.2013.12.004,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jviromet.2013.12.004,http://creativecommons.org/licenses/by-nc-nd/3.0/,0
10.1016/j.ocecoaman.2014.07.012,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ocecoaman.2014.07.012,http://creativecommons.org/licenses/by/3.0/,0
10.1016/j.lfs.2013.12.018,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.lfs.2013.12.018,http://creativecommons.org/licenses/by-nc-nd/3.0/,0
10.1016/j.mam.2010.09.008,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.mam.2010.09.008,http://creativecommons.org/licenses/by-nc-nd/3.0/,958
10.1016/j.ijsolstr.2012.06.003,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ijsolstr.2012.06.003,http://www.elsevier.com/open-access/userlicense/1.0/,744
10.1016/j.circir.2015.04.015,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.circir.2015.04.015,http://creativecommons.org/licenses/by-nc-nd/4.0/,75
10.1016/j.pbb.2012.04.010,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.pbb.2012.04.010,http://www.elsevier.com/open-access/userlicense/1.0/,355
10.1016/j.bbamem.2010.07.018,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bbamem.2010.07.018,http://www.elsevier.com/open-access/userlicense/1.0/,870
10.1016/j.jfa.2010.11.012,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jfa.2010.11.012,http://www.elsevier.com/open-access/userlicense/1.0/,1475
10.1021/acs.chemmater.5b00920,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,359
10.1097/jto.0b013e3181ce3cdd,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1097/jto.0b013e3181ce3cdd,http://www.elsevier.com/open-access/userlicense/1.0/,2071
10.1631/fitee.1500149,http://www.zju.edu.cn/jzus/download/Copyright_Transfer_Statement.pdf,0
10.1631/fitee.1500149,http://creativecommons.org/licenses/by/3.0/deed.en_US,366
10.1103/physreve.91.062402,http://creativecommons.org/licenses/by/3.0/,0
10.1016/j.ijsolstr.2009.04.012,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ijsolstr.2009.04.012,http://www.elsevier.com/open-access/userlicense/1.0/,1449
10.1038/jid.2011.46,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1038/jid.2011.46,http://www.elsevier.com/open-access/userlicense/1.0/,1645
10.1016/j.bse.2012.03.005,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bse.2012.03.005,http://www.elsevier.com/open-access/userlicense/1.0/,618
10.1016/j.gi.2015.04.016,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.gi.2015.04.016,http://creativecommons.org/licenses/by-nc-nd/4.0/,44
10.4047/jap.2012.4.3.121,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1038/jid.2010.383,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1038/jid.2010.383,http://www.elsevier.com/open-access/userlicense/1.0/,1737
10.1016/j.idairyj.2012.09.008,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.idairyj.2012.09.008,http://creativecommons.org/licenses/by-nc-nd/3.0/,610
10.1016/j.disc.2011.08.025,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.disc.2011.08.025,http://www.elsevier.com/open-access/userlicense/1.0/,1488
10.1016/j.nima.2014.02.002,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.nima.2014.02.002,http://creativecommons.org/licenses/by/4.0/,433
10.1016/j.chemphys.2013.06.013,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.chemphys.2013.06.013,http://creativecommons.org/licenses/by-nc-nd/3.0/,0
10.1016/j.cbpb.2013.02.003,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.cbpb.2013.02.003,http://www.elsevier.com/open-access/userlicense/1.0/,380
10.1016/j.jcp.2013.05.011,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jcp.2013.05.011,http://creativecommons.org/licenses/by/3.0/,244
10.1016/j.ijsolstr.2008.10.018,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ijsolstr.2008.10.018,http://www.elsevier.com/open-access/userlicense/1.0/,1602
10.1016/j.ejvs.2009.02.020,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ejvs.2009.02.020,http://www.elsevier.com/open-access/userlicense/1.0/,1800
10.1016/j.jcta.2009.03.012,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jcta.2009.03.012,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.1016/j.bpj.2009.12.4287,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bpj.2009.12.4287,http://www.elsevier.com/open-access/userlicense/1.0/,1202
10.1016/j.stem.2010.03.016,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.stem.2010.03.016,http://www.elsevier.com/open-access/userlicense/1.0/,1142
10.1016/j.seizure.2013.05.002,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.seizure.2013.05.002,http://www.elsevier.com/open-access/userlicense/1.0/,365
10.1016/j.soilbio.2012.02.036,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.soilbio.2012.02.036,http://creativecommons.org/licenses/by/3.0/,410
10.1016/j.exppara.2012.12.011,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.exppara.2012.12.011,http://www.elsevier.com/open-access/userlicense/1.0/,411
10.1016/j.neurobiolaging.2014.07.007,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.neurobiolaging.2014.07.007,http://creativecommons.org/licenses/by/4.0/,281
10.1016/j.apal.2009.01.008,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.apal.2009.01.008,http://www.elsevier.com/open-access/userlicense/1.0/,1462
10.1016/j.tcs.2009.07.017,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.tcs.2009.07.017,http://www.elsevier.com/open-access/userlicense/1.0/,1486
10.3340/jkns.2015.58.3.192,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1016/j.jcmg.2011.08.024,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jcmg.2011.08.024,http://www.elsevier.com/open-access/userlicense/1.0/,502
10.1016/j.polar.2013.02.003,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.polar.2013.02.003,http://www.elsevier.com/open-access/userlicense/1.0/,975
10.1016/j.nima.2015.04.056,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.nima.2015.04.056,http://creativecommons.org/licenses/by/4.0/,108
10.1016/j.micres.2014.05.004,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.micres.2014.05.004,http://www.elsevier.com/open-access/userlicense/1.0/,365
10.3346/jkms.2013.28.6.908,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1016/j.physletb.2013.03.016,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.physletb.2013.03.016,http://creativecommons.org/licenses/by-nc-nd/4.0/,106
10.1016/j.tcs.2008.12.035,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.tcs.2008.12.035,http://www.elsevier.com/open-access/userlicense/1.0/,1568
10.1016/j.yebeh.2015.04.066,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.yebeh.2015.04.066,http://creativecommons.org/licenses/by-nc-nd/4.0/,0
10.1016/j.dcn.2012.08.004,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.dcn.2012.08.004,http://www.elsevier.com/open-access/userlicense/1.0/,987
10.1021/acs.jnatprod.5b00674,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,0
10.5094/apr.2010.009,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.5094/apr.2010.009,http://creativecommons.org/licenses/by-nc-nd/4.0/,2108
10.1016/j.topol.2011.10.017,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.topol.2011.10.017,http://www.elsevier.com/open-access/userlicense/1.0/,1475
10.1593/neo.81038,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1593/neo.81038,http://creativecommons.org/licenses/by-nc-nd/3.0/,1769
10.1016/j.mcm.2011.07.020,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.mcm.2011.07.020,http://www.elsevier.com/open-access/userlicense/1.0/,1497
10.1016/j.ijsu.2013.01.014,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ijsu.2013.01.014,http://www.elsevier.com/open-access/userlicense/1.0/,739
10.1016/j.theriogenology.2011.05.010,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.theriogenology.2011.05.010,http://www.elsevier.com/open-access/userlicense/1.0/,660
10.1016/j.tcs.2009.04.024,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.tcs.2009.04.024,http://www.elsevier.com/open-access/userlicense/1.0/,1466
10.1016/j.bbabio.2009.01.004,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bbabio.2009.01.004,http://www.elsevier.com/open-access/userlicense/1.0/,1539
10.1021/jz501966h,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,360
10.3348/kjr.2012.13.6.720,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1016/j.disc.2008.04.018,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.disc.2008.04.018,http://www.elsevier.com/open-access/userlicense/1.0/,1568
10.5051/jpis.2013.43.1.37,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1016/j.jacc.2012.01.037,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jacc.2012.01.037,http://www.elsevier.com/open-access/userlicense/1.0/,441
10.1038/jid.2013.170,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1038/jid.2013.170,http://creativecommons.org/licenses/by-nc-nd/3.0/,786
10.1016/j.str.2009.11.011,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.str.2009.11.011,http://www.elsevier.com/open-access/userlicense/1.0/,1293
10.1016/j.spa.2009.05.007,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.spa.2009.05.007,http://www.elsevier.com/open-access/userlicense/1.0/,1463
10.1016/j.jmb.2012.01.018,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jmb.2012.01.018,http://creativecommons.org/licenses/by-nc-nd/3.0/,441
10.1016/j.jacc.2009.01.038,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jacc.2009.01.038,http://www.elsevier.com/open-access/userlicense/1.0/,1604
10.1021/jm500827t,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,352
10.1016/j.jsc.2009.01.001,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jsc.2009.01.001,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.1016/j.pan.2015.05.480,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.pan.2015.05.480,http://creativecommons.org/licenses/by-nc-nd/4.0/,0
10.1016/j.jalgebra.2011.05.042,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jalgebra.2011.05.042,http://www.elsevier.com/open-access/userlicense/1.0/,1548
10.1016/j.jvs.2011.12.039,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jvs.2011.12.039,http://www.elsevier.com/open-access/userlicense/1.0/,730
10.4174/jkss.2010.79.6.508,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1016/j.tcs.2009.07.057,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.tcs.2009.07.057,http://www.elsevier.com/open-access/userlicense/1.0/,1466
10.1016/j.jmoldx.2011.05.010,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.5713/ajas.2012.12124,http://creativecommons.org/licenses/by-nc/3.0/,0
10.1016/j.bpj.2012.12.046,http://www.elsevier.com/tdm/userlicense/1.0/,0
