doi,URL,delay-in-days
10.1016/s1477-6804(03)00033-5,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1477-6804(03)00033-5,http://www.elsevier.com/open-access/userlicense/1.0/,3521
10.1016/j.procir.2016.04.108,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.procir.2016.04.108,http://creativecommons.org/licenses/by-nc-nd/4.0/,104
10.1016/s2255-4823(13)70457-0,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s2255-4823(13)70457-0,http://creativecommons.org/licenses/by-nc-nd/4.0/,437
10.1111/j.1523-1755.2005.00090.x,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1111/j.1523-1755.2005.00090.x,http://www.elsevier.com/open-access/userlicense/1.0/,3992
10.1016/j.neuron.2014.05.041,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.neuron.2014.05.041,http://www.elsevier.com/open-access/userlicense/1.0/,366
10.1016/s1878-6480(14)71391-6,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1878-6480(14)71391-6,http://www.elsevier.com/open-access/userlicense/1.0/,526
10.1016/j.phpro.2015.11.041,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.phpro.2015.11.041,http://creativecommons.org/licenses/by-nc-nd/4.0/,309
10.1016/s0895-7177(96)00175-6,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0895-7177(96)00175-6,http://www.elsevier.com/open-access/userlicense/1.0/,6072
10.1016/j.proeng.2011.04.073,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.proeng.2011.04.073,http://creativecommons.org/licenses/by-nc-nd/3.0/,927
10.1016/j.ejvs.2005.06.028,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ejvs.2005.06.028,http://www.elsevier.com/open-access/userlicense/1.0/,3138
10.1016/j.trpro.2015.09.009,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.trpro.2015.09.009,http://creativecommons.org/licenses/by-nc-nd/4.0/,247
10.1016/0304-4149(93)90036-4,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0304-4149(93)90036-4,http://www.elsevier.com/open-access/userlicense/1.0/,7502
10.1016/j.jde.2010.08.025,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jde.2010.08.025,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.1016/s0195-6698(86)80015-4,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0195-6698(86)80015-4,http://www.elsevier.com/open-access/userlicense/1.0/,10114
10.1016/j.physletb.2004.11.040,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.physletb.2004.11.040,http://creativecommons.org/licenses/by/3.0/,3287
10.1016/j.bjorl.2015.11.009,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bjorl.2015.11.009,http://creativecommons.org/licenses/by/4.0/,0
10.1016/s0012-365x(01)00046-2,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0012-365x(01)00046-2,http://www.elsevier.com/open-access/userlicense/1.0/,4184
10.1016/j.jval.2011.02.464,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jval.2011.02.464,http://www.elsevier.com/open-access/userlicense/1.0/,886
10.1038/ki.2008.225,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1038/ki.2008.225,http://www.elsevier.com/open-access/userlicense/1.0/,2684
10.1016/j.rca.2014.01.005,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.rca.2014.01.005,http://creativecommons.org/licenses/by-nc-nd/3.0/,245
10.1016/j.laa.2009.03.057,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.laa.2009.03.057,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.1016/j.ccell.2014.09.003,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ccell.2014.09.003,http://www.elsevier.com/open-access/userlicense/1.0/,377
10.1016/j.rmed.2005.10.011,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.rmed.2005.10.011,http://www.elsevier.com/open-access/userlicense/1.0/,2574
10.1016/0893-9659(90)90136-y,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0893-9659(90)90136-y,http://www.elsevier.com/open-access/userlicense/1.0/,8598
10.1016/j.jvs.2009.02.174,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jvs.2009.02.174,http://www.elsevier.com/open-access/userlicense/1.0/,1616
10.1016/j.injury.2008.02.038,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.injury.2008.02.038,http://www.elsevier.com/open-access/userlicense/1.0/,1810
10.1016/j.ieri.2014.09.086,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ieri.2014.09.086,http://creativecommons.org/licenses/by-nc-nd/3.0/,273
10.1016/j.rodmex.2015.04.003,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.rodmex.2015.04.003,http://creativecommons.org/licenses/by-nc-nd/4.0/,100
10.1016/j.mcm.2010.10.006,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.mcm.2010.10.006,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.1016/s1567-8326(08)00070-2,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1567-8326(08)00070-2,http://www.elsevier.com/open-access/userlicense/1.0/,1780
10.1016/j.optom.2015.10.004,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.optom.2015.10.004,http://creativecommons.org/licenses/by-nc-nd/4.0/,0
10.3346/jkms.2013.28.10.1496,http://creativecommons.org/licenses/by-nc/3.0,0
10.3346/jkms.2012.27.s.s21,http://creativecommons.org/licenses/by-nc/3.0,0
10.3346/jkms.2000.15.2.189,http://creativecommons.org/licenses/by-nc/3.0,0
10.3346/jkms.2013.28.11.1645,http://creativecommons.org/licenses/by-nc/3.0/,0
10.3904/kjim.2014.29.2.203,http://creativecommons.org/licenses/by-nc/3.0/,0
10.3904/kjm.2012.82.6.729,http://creativecommons.org/licenses/by-nc/3.0/,0
10.3340/jkns.2008.44.4.277,http://creativecommons.org/licenses/by-nc/3.0/,0
10.3342/ceo.2008.1.1.29,http://creativecommons.org/licenses/by-nc/3.0/,0
10.6065/apem.2015.20.4.213,http://creativecommons.org/licenses/by-nc/3.0/,0
10.4184/asj.2015.9.4.511,http://creativecommons.org/licenses/by-nc/3.0/,0
10.4081/monaldi.2005.623,http://creativecommons.org/licenses/by-nc/4.0,0
10.4236/oja.2013.32a002,http://creativecommons.org/licenses/by/4.0/,0
10.4236/wjcd.2013.31a025,http://creativecommons.org/licenses/by/4.0/,0
10.4236/jbnb.2012.31008,http://creativecommons.org/licenses/by/4.0/,0
10.4236/ojpc.2014.42008,http://creativecommons.org/licenses/by/4.0/,0
10.5653/cerm.2012.39.1.15,http://creativecommons.org/licenses/by-nc/3.0/,0
10.18359/dere.794,http://creativecommons.org/licenses/by-nc-nd/4.0,0
10.1515/nsad-2016-0029,http://journals.sagepub.com/page/policies/text-and-data-mining-license,0
10.1021/acs.jpclett.5b00814,http://pubs.acs.org/page/policy/authorchoice_termsofuse.html,359
10.1103/physrevlett.108.183902,http://creativecommons.org/licenses/by/3.0/,0
10.5539/jas.v8n8p13,http://creativecommons.org/licenses/by/4.0,0
10.1016/j.jpaa.2005.05.005,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jpaa.2005.05.005,http://www.elsevier.com/open-access/userlicense/1.0/,2695
10.1016/s0735-1097(96)00420-2,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0735-1097(96)00420-2,http://www.elsevier.com/open-access/userlicense/1.0/,6040
10.1016/s0735-1097(99)00335-6,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0735-1097(99)00335-6,http://www.elsevier.com/open-access/userlicense/1.0/,5037
10.1046/j.1523-1755.2002.00464.x,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1046/j.1523-1755.2002.00464.x,http://www.elsevier.com/open-access/userlicense/1.0/,4878
10.1016/0735-1097(95)91875-x,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0735-1097(95)91875-x,http://www.elsevier.com/open-access/userlicense/1.0/,7232
10.1016/s0195-6698(87)80006-9,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0195-6698(87)80006-9,http://www.elsevier.com/open-access/userlicense/1.0/,9660
10.1016/j.otsr.2011.04.004,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.otsr.2011.04.004,http://www.elsevier.com/open-access/userlicense/1.0/,697
10.1016/j.jcss.2006.10.013,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jcss.2006.10.013,http://www.elsevier.com/open-access/userlicense/1.0/,2238
10.1016/s0735-1097(96)81724-4,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0735-1097(96)81724-4,http://www.elsevier.com/open-access/userlicense/1.0/,6375
10.1016/j.entcs.2006.05.049,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.entcs.2006.05.049,http://creativecommons.org/licenses/by-nc-nd/3.0/,2220
10.1016/j.vetpar.2012.11.042,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.vetpar.2012.11.042,http://creativecommons.org/licenses/by-nc-nd/3.0/,137
10.1016/s1098-3015(10)68958-9,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1098-3015(10)68958-9,http://www.elsevier.com/open-access/userlicense/1.0/,2268
10.1016/s0120-5633(14)70257-8,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0120-5633(14)70257-8,http://creativecommons.org/licenses/by-nc-nd/3.0/,236
10.1016/j.jacc.2011.07.062,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jacc.2011.07.062,http://www.elsevier.com/open-access/userlicense/1.0/,508
10.1016/j.jalgebra.2008.11.011,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jalgebra.2008.11.011,http://www.elsevier.com/open-access/userlicense/1.0/,1627
10.1016/j.cam.2008.10.046,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.cam.2008.10.046,http://www.elsevier.com/open-access/userlicense/1.0/,1477
10.1016/j.landusepol.2014.09.004,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.landusepol.2014.09.004,http://creativecommons.org/licenses/by-nc-sa/3.0/,0
10.1016/j.virol.2009.01.016,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.virol.2009.01.016,http://www.elsevier.com/open-access/userlicense/1.0/,1568
10.1016/j.jaac.2016.09.515,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jaac.2016.09.515,http://creativecommons.org/licenses/by-nc-nd/4.0/,0
10.1016/j.phpro.2012.06.188,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.phpro.2012.06.188,http://creativecommons.org/licenses/by-nc-nd/3.0/,562
10.1016/j.tcs.2003.11.026,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.tcs.2003.11.026,http://www.elsevier.com/open-access/userlicense/1.0/,3272
10.1016/s0092-8674(00)81371-9,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0092-8674(00)81371-9,http://www.elsevier.com/open-access/userlicense/1.0/,6102
10.1016/j.proeng.2015.09.178,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.proeng.2015.09.178,http://creativecommons.org/licenses/by-nc-nd/4.0/,247
10.1016/j.biomaterials.2014.04.012,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.biomaterials.2014.04.012,http://creativecommons.org/licenses/by/3.0/,0
10.1016/j.bpj.2011.11.3035,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bpj.2011.11.3035,http://www.elsevier.com/open-access/userlicense/1.0/,562
10.1016/j.ydbio.2011.05.314,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ydbio.2011.05.314,http://www.elsevier.com/open-access/userlicense/1.0/,794
10.1016/s0898-1221(02)80019-0,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0898-1221(02)80019-0,http://www.elsevier.com/open-access/userlicense/1.0/,4125
10.1016/j.ydbio.2007.03.574,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ydbio.2007.03.574,http://www.elsevier.com/open-access/userlicense/1.0/,2316
10.1016/s1110-1164(12)00009-9,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1110-1164(12)00009-9,http://creativecommons.org/licenses/by-nc-nd/4.0/,477
10.1038/sj.ki.5002514,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1038/sj.ki.5002514,http://www.elsevier.com/open-access/userlicense/1.0/,2958
10.1016/s0735-1097(14)60097-8,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0735-1097(14)60097-8,http://www.elsevier.com/open-access/userlicense/1.0/,365
10.1016/j.entcs.2004.12.041,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.entcs.2004.12.041,http://creativecommons.org/licenses/by-nc-nd/3.0/,3551
10.1016/j.sbspro.2011.10.337,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.sbspro.2011.10.337,http://creativecommons.org/licenses/by-nc-nd/3.0/,927
10.1016/0047-259x(71)90010-8,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0047-259x(71)90010-8,http://www.elsevier.com/open-access/userlicense/1.0/,15387
10.1016/0040-9383(92)90065-p,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0040-9383(92)90065-p,http://www.elsevier.com/open-access/userlicense/1.0/,7869
10.1016/0021-9045(74)90037-9,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0021-9045(74)90037-9,http://www.elsevier.com/open-access/userlicense/1.0/,14322
10.1016/j.molcel.2013.11.006,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.molcel.2013.11.006,http://www.elsevier.com/open-access/userlicense/1.0/,385
10.1016/0022-4049(90)90051-i,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0022-4049(90)90051-i,http://www.elsevier.com/open-access/userlicense/1.0/,8567
10.1046/j.1523-1755.2000.00288.x,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1046/j.1523-1755.2000.00288.x,http://www.elsevier.com/open-access/userlicense/1.0/,5575
10.1016/s1074-7613(00)80468-9,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1074-7613(00)80468-9,http://www.elsevier.com/open-access/userlicense/1.0/,5645
10.1038/jid.1949.14,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1038/jid.1949.14,http://www.elsevier.com/open-access/userlicense/1.0/,24438
10.1016/j.ijsu.2010.03.005,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ijsu.2010.03.005,http://www.elsevier.com/open-access/userlicense/1.0/,1700
10.1016/s1534-5807(03)00033-9,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1534-5807(03)00033-9,http://www.elsevier.com/open-access/userlicense/1.0/,3819
10.1016/j.bbamem.2009.01.006,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bbamem.2009.01.006,http://www.elsevier.com/open-access/userlicense/1.0/,2028
10.1016/j.cam.2004.11.019,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.cam.2004.11.019,http://www.elsevier.com/open-access/userlicense/1.0/,2876
10.1016/s1063-4584(07)61488-5,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1063-4584(07)61488-5,http://www.elsevier.com/open-access/userlicense/1.0/,2604
10.1016/j.bpj.2009.12.1454,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bpj.2009.12.1454,http://www.elsevier.com/open-access/userlicense/1.0/,1377
10.1016/s1569-1993(05)80250-4,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1569-1993(05)80250-4,http://www.elsevier.com/open-access/userlicense/1.0/,3118
10.1016/j.neuron.2007.06.025,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.neuron.2007.06.025,http://www.elsevier.com/open-access/userlicense/1.0/,2208
10.1016/0095-8956(89)90002-6,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0095-8956(89)90002-6,http://www.elsevier.com/open-access/userlicense/1.0/,8932
10.1016/j.proeng.2015.12.216,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.proeng.2015.12.216,http://creativecommons.org/licenses/by-nc-nd/4.0/,339
10.1016/0925-4439(96)00030-0,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0925-4439(96)00030-0,http://www.elsevier.com/open-access/userlicense/1.0/,6134
10.1006/dbio.1996.0160,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1006/dbio.1996.0160,http://www.elsevier.com/open-access/userlicense/1.0/,6225
10.1016/j.ydbio.2012.05.030,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.ydbio.2012.05.030,http://www.elsevier.com/open-access/userlicense/1.0/,365
10.1016/j.rca.2015.11.002,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.rca.2015.11.002,http://creativecommons.org/licenses/by-nc-nd/4.0/,0
10.1016/j.fuel.2013.10.065,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.fuel.2013.10.065,http://creativecommons.org/licenses/by/3.0/,104
10.1016/j.meegid.2011.08.005,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.meegid.2011.08.005,http://creativecommons.org/licenses/by-nc-nd/3.0/,0
10.1038/ki.1992.4,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1038/ki.1992.4,http://www.elsevier.com/open-access/userlicense/1.0/,8741
10.1016/j.proeng.2016.08.772,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.proeng.2016.08.772,http://creativecommons.org/licenses/by-nc-nd/4.0/,243
10.1016/j.jde.2008.06.017,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jde.2008.06.017,http://www.elsevier.com/open-access/userlicense/1.0/,1816
10.1006/jfan.1998.3253,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1006/jfan.1998.3253,http://www.elsevier.com/open-access/userlicense/1.0/,5433
10.1016/j.bbmt.2013.12.510,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bbmt.2013.12.510,http://creativecommons.org/licenses/by-nc-nd/4.0/,645
10.1016/j.entcs.2006.09.007,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.entcs.2006.09.007,http://creativecommons.org/licenses/by-nc-nd/3.0/,2493
10.1016/s0016-7169(13)71469-7,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0016-7169(13)71469-7,http://creativecommons.org/licenses/by-nc-nd/4.0/,694
10.1016/j.jat.2009.03.005,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jat.2009.03.005,http://www.elsevier.com/open-access/userlicense/1.0/,1461
10.1006/jabr.1999.8199,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1006/jabr.1999.8199,http://www.elsevier.com/open-access/userlicense/1.0/,4825
10.1038/jid.2010.37,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1038/jid.2010.37,http://www.elsevier.com/open-access/userlicense/1.0/,1980
10.1016/j.bpj.2013.11.1760,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bpj.2013.11.1760,http://www.elsevier.com/open-access/userlicense/1.0/,472
10.1016/j.immuni.2012.05.005,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.immuni.2012.05.005,http://www.elsevier.com/open-access/userlicense/1.0/,442
10.1016/j.bpj.2010.12.3501,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bpj.2010.12.3501,http://www.elsevier.com/open-access/userlicense/1.0/,896
10.1016/0304-3975(81)90066-9,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0304-3975(81)90066-9,http://www.elsevier.com/open-access/userlicense/1.0/,11885
10.1016/s1098-3015(10)73646-9,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1098-3015(10)73646-9,http://www.elsevier.com/open-access/userlicense/1.0/,1537
10.1006/viro.1996.0475,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1006/viro.1996.0475,http://www.elsevier.com/open-access/userlicense/1.0/,6163
10.1016/s0735-1097(00)00993-1,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0735-1097(00)00993-1,http://www.elsevier.com/open-access/userlicense/1.0/,4610
10.1016/j.bpj.2011.11.4018,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bpj.2011.11.4018,http://www.elsevier.com/open-access/userlicense/1.0/,562
10.1016/j.disc.2003.10.010,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.disc.2003.10.010,http://www.elsevier.com/open-access/userlicense/1.0/,3490
10.1016/j.tjo.2014.04.001,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.tjo.2014.04.001,http://www.elsevier.com/open-access/userlicense/1.0/,605
10.1016/0022-247x(67)90178-3,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0022-247x(67)90178-3,http://www.elsevier.com/open-access/userlicense/1.0/,16909
10.1016/s1098-3015(10)72600-0,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1098-3015(10)72600-0,http://www.elsevier.com/open-access/userlicense/1.0/,1172
10.1016/0022-247x(82)90201-3,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/0022-247x(82)90201-3,http://www.elsevier.com/open-access/userlicense/1.0/,11308
10.1016/s1570-8667(06)00007-4,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1570-8667(06)00007-4,http://www.elsevier.com/open-access/userlicense/1.0/,2696
10.1016/j.sbspro.2014.02.205,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.sbspro.2014.02.205,http://creativecommons.org/licenses/by-nc-nd/3.0/,32
10.1016/s0735-1097(97)86332-2,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0735-1097(97)86332-2,http://www.elsevier.com/open-access/userlicense/1.0/,6009
10.1016/j.procir.2015.08.021,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.procir.2015.08.021,http://creativecommons.org/licenses/by-nc-nd/4.0/,219
10.1016/s0166-218x(06)00065-5,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0166-218x(06)00065-5,http://www.elsevier.com/open-access/userlicense/1.0/,2664
10.1016/s1880-4276(06)80009-8,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1880-4276(06)80009-8,http://creativecommons.org/licenses/by-nc-nd/4.0/,3593
10.1016/s2395-9215(16)30014-9,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s2395-9215(16)30014-9,http://creativecommons.org/licenses/by-nc-nd/4.0/,804
10.1016/s1063-4584(11)60133-7,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1063-4584(11)60133-7,http://www.elsevier.com/open-access/userlicense/1.0/,900
10.1016/j.cub.2012.01.056,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.cub.2012.01.056,http://www.elsevier.com/open-access/userlicense/1.0/,503
10.1016/s0167-8140(16)32283-6,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0167-8140(16)32283-6,http://creativecommons.org/licenses/by-nc-nd/4.0/,144
10.3346/jkms.2011.26.10.1391,http://creativecommons.org/licenses/by-nc/3.0,0
10.3904/kjm.2012.82.3.374,http://creativecommons.org/licenses/by-nc/3.0/,0
10.4048/jbc.2012.15.2.181,http://creativecommons.org/licenses/by-nc/3.0/,0
10.5124/jkma.2007.50.3.240,http://creativecommons.org/licenses/by-nc/3.0/,0
10.3988/jcn.2006.2.1.29,http://creativecommons.org/licenses/by-nc/3.0/,0
10.13004/jknts.2008.4.2.89,http://creativecommons.org/licenses/by-nc/3.0/,0
10.4236/health.2011.312121,http://creativecommons.org/licenses/by/4.0/,0
10.4236/jdm.2012.21012,http://creativecommons.org/licenses/by/4.0/,0
10.4236/ajor.2014.42009,http://creativecommons.org/licenses/by/4.0/,0
10.4236/gsc.2011.13010,http://creativecommons.org/licenses/by/4.0/,0
10.4236/ajps.2013.48197,http://creativecommons.org/licenses/by/4.0/,0
10.20871/kpjipm.v1i2.11,http://creativecommons.org/licenses/by-nc-sa/4.0,0
10.1007/s00410-016-1235-y,http://creativecommons.org/licenses/by/4.0,0
10.4082/kjfm.2016.37.5.279,http://creativecommons.org/licenses/by-nc/4.0/,0
10.4070/kcj.1990.20.4.808,http://creativecommons.org/licenses/by-nc/3.0,0
10.1002/cncr.29575,http://doi.wiley.com/10.1002/tdm_license_1.1,43
10.1063/1.4959864,http://creativecommons.org/licenses/by/4.0/,4
10.3329/ajmbr.v2i2.29072,http://creativecommons.org/licenses/by/4.0,0
10.1016/j.jacc.2005.05.041,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jacc.2005.05.041,http://www.elsevier.com/open-access/userlicense/1.0/,2906
10.1016/s0022-0000(71)80015-6,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0022-0000(71)80015-6,http://www.elsevier.com/open-access/userlicense/1.0/,15204
10.1016/j.jppr.2013.01.003,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.jppr.2013.01.003,http://creativecommons.org/licenses/by-nc-nd/3.0/,143
10.1016/j.entcs.2011.11.031,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.entcs.2011.11.031,http://creativecommons.org/licenses/by-nc-nd/3.0/,606
10.1016/j.pec.2008.12.011,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.pec.2008.12.011,http://creativecommons.org/licenses/by-nc-nd/3.0/,1598
10.1016/s0960-9822(98)70293-3,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0960-9822(98)70293-3,http://www.elsevier.com/open-access/userlicense/1.0/,5525
10.1016/j.bpj.2010.02.051,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.bpj.2010.02.051,http://www.elsevier.com/open-access/userlicense/1.0/,1141
10.1016/j.proeng.2014.10.045,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.proeng.2014.10.045,http://creativecommons.org/licenses/by-nc-nd/3.0/,287
10.1016/j.molcel.2013.12.002,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.molcel.2013.12.002,http://www.elsevier.com/open-access/userlicense/1.0/,387
10.1016/s0166-218x(96)90017-7,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0166-218x(96)90017-7,http://www.elsevier.com/open-access/userlicense/1.0/,6072
10.1016/j.sbspro.2014.07.206,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.sbspro.2014.07.206,http://creativecommons.org/licenses/by-nc-nd/3.0/,18
10.1016/j.egypro.2011.12.1141,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/j.egypro.2011.12.1141,http://creativecommons.org/licenses/by-nc-nd/3.0/,571
10.1016/s1876-6102(11)01406-8,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s1876-6102(11)01406-8,http://creativecommons.org/licenses/by-nc-nd/3.0/,936
10.1016/s0254-6299(16)31472-7,http://www.elsevier.com/tdm/userlicense/1.0/,0
10.1016/s0254-6299(16)31472-7,http://creativecommons.org/licenses/by/4.0/,10860
